1737990707.2428274,396,292,584,167
1738047031.2125328,398,319,534,148,316,194,,
1738047031.2721462,399,318,538,148,318,191,536,332
1738047031.331879,398,296,630,264,321,182,,
1738047031.392603,396,299,578,425,323,159,380,211
1738047031.4521008,398,332,567,94,343,154,233,163
1738047031.512527,396,284,578,427,360,124,,
1738047031.576259,403,334,521,168,376,109,,
1738047031.6365032,398,328,559,140,399,108,536,319
1738047031.6961923,399,315,598,113,429,106,,
1738047031.7563949,399,339,523,139,460,105,492,3
1738047031.8161857,399,330,553,119,465,103,,
1738047031.8763356,398,340,544,183,467,103,,
1738047031.9369304,399,331,559,112,463,104,,
1738047031.9968853,399,338,544,129,459,105,536,335
1738047032.056744,399,340,532,154,456,106,634,76
1738047032.1160762,408,321,625,120,455,108,,
1738047032.1774752,408,330,620,129,454,109,626,117
1738047032.2361584,408,332,615,140,449,109,537,330
1738047032.2959104,406,333,606,145,440,109,583,7
1738047032.356214,402,340,604,159,434,111,594,123
1738047032.4171891,405,340,601,157,437,111,522,14
1738047032.4766016,408,336,617,146,446,110,577,11
1738047032.537229,408,329,627,127,463,109,536,329
1738047032.596713,400,338,324,62,468,108,536,331
1738047032.6559248,402,338,330,95,473,108,534,333
1738047032.7167897,400,325,348,99,481,108,,
1738047032.7757356,400,341,361,118,489,108,534,336
1738047032.8396313,399,341,381,122,499,109,535,332
1738047032.900961,400,341,398,90,505,112,631,197
1738047032.9613569,400,257,340,86,502,109,536,329
1738047033.0203512,398,255,325,78,491,108,534,333
1738047033.081337,399,337,351,105,478,109,,
1738047033.140865,404,321,325,78,454,110,624,132
1738047033.2010186,399,309,492,53,416,115,,
1738047033.261035,407,316,488,75,372,127,534,310
1738047033.3204427,407,314,477,80,342,137,533,330
1738047033.3799186,398,309,467,71,316,138,,
1738047033.4430697,398,306,450,58,288,142,534,315
1738047033.5008628,398,296,399,71,261,145,534,317
1738047033.560318,399,317,417,161,239,145,,
1738047033.6201715,398,316,409,151,227,143,,
1738047033.6806285,398,295,385,54,222,145,534,333
1738047033.740064,398,290,376,62,216,149,324,158
1738047033.8006003,398,291,371,67,212,152,,
1738047033.860399,398,292,366,69,208,153,,
1738047033.9201677,399,292,360,69,202,152,534,333
1738047033.9811363,398,292,350,70,195,153,535,333
1738047034.0404341,398,293,343,73,190,155,533,317
1738047034.100778,398,294,342,76,190,157,,
1738047034.1655588,398,295,343,77,189,157,,
1738047034.2255147,398,294,340,76,187,157,284,176
1738047034.2841861,398,293,340,75,187,156,,
1738047034.3440306,398,294,346,72,193,155,,
1738047034.404409,397,295,356,74,214,154,,
1738047034.4637344,399,296,395,66,249,152,534,332
1738047034.5246744,399,308,425,74,295,148,,
1738047034.583921,407,314,462,77,356,137,452,80
1738047034.6464767,399,317,329,94,423,123,,
1738047034.704884,400,340,343,105,475,112,370,10
1738047034.7644806,400,269,600,28,492,108,,
1738047034.8247578,401,265,346,115,504,114,,
1738047034.8839147,402,341,408,122,509,120,613,12
1738047034.9456778,404,341,404,97,511,122,533,315
1738047035.003941,403,341,406,97,511,123,625,7
1738047035.064175,403,341,408,95,512,123,623,8
1738047035.1244066,403,336,406,113,511,120,622,8
1738047035.1840646,401,268,340,119,507,117,616,11
1738047035.2451656,401,265,340,115,502,112,,
1738047035.3041866,399,270,344,115,495,111,596,19
1738047035.3639565,400,269,340,19,480,109,,
1738047035.4287248,407,254,345,32,454,111,315,65
1738047035.4878473,399,305,522,59,388,119,534,333
1738047035.5484838,401,305,535,34,321,121,534,334
1738047035.608395,399,300,407,53,269,124,,
1738047035.6688232,397,318,435,155,241,128,534,314
1738047035.728626,397,318,423,159,230,134,345,146
1738047035.7880008,398,295,408,47,226,135,533,333
1738047035.8493218,398,287,405,50,226,138,329,164
1738047035.9078798,399,287,403,52,224,139,,
1738047035.9696152,397,287,401,52,223,143,222,51
1738047036.0283008,399,295,400,51,222,139,335,157
1738047036.0888093,399,289,402,50,223,138,,
1738047036.1493206,398,287,368,66,223,138,,
1738047036.2091491,397,295,406,49,224,137,349,141
1738047036.2685776,398,294,407,47,224,136,535,333
1738047036.328477,398,293,409,47,226,136,,
1738047036.388676,398,294,400,46,238,135,,
1738047036.4479327,399,295,404,59,273,136,534,315
1738047036.5079384,400,296,483,54,342,130,241,8
1738047036.5684385,400,313,278,125,438,119,352,2
1738047036.6285036,407,269,576,30,489,123,368,27
1738047036.6882474,403,261,330,113,523,163,603,16
1738047036.7533593,403,330,413,97,534,151,,
1738047036.8123555,404,259,333,25,531,155,,
1738047036.8726003,403,258,334,23,523,159,634,3
1738047036.9321043,402,341,422,96,519,160,621,8
1738047036.9916558,401,341,415,94,519,159,621,8
1738047037.051936,401,341,413,96,519,160,620,9
1738047037.1118789,401,341,406,98,520,159,620,9
1738047037.1732671,401,341,415,95,520,160,621,8
1738047037.2330532,401,341,408,96,519,161,619,9
1738047037.2929633,401,341,410,97,519,161,617,10
1738047037.3522496,401,341,413,99,518,162,614,11
1738047037.4131353,402,260,333,23,515,153,609,13
1738047037.4722784,402,261,330,25,508,122,636,241
1738047037.532448,400,267,328,26,490,110,534,312
1738047037.5922215,407,240,584,18,463,109,,
1738047037.652389,399,310,545,60,407,118,534,313
1738047037.712561,398,300,456,66,331,121,,
1738047037.7722466,399,295,467,27,272,125,533,333
1738047037.8319416,398,284,426,25,238,128,358,134
1738047037.8918028,398,287,414,31,230,135,345,147
1738047037.9525104,399,283,418,43,239,140,,
1738047038.0163388,398,295,432,48,241,140,534,331
1738047038.0758593,398,294,443,42,242,137,374,156
1738047038.1366432,398,298,430,35,243,132,534,333
1738047038.1960208,399,312,439,154,247,126,396,124
1738047038.2569935,407,306,461,139,257,127,438,83
1738047038.316153,399,324,486,137,269,127,462,89
1738047038.3767097,407,283,414,18,277,128,470,93
1738047038.436432,407,283,414,19,275,129,383,4
1738047038.4962795,407,281,406,19,271,131,371,8
1738047038.5569272,407,281,407,19,274,129,465,91
1738047038.616305,407,327,506,143,284,127,379,8
1738047038.6763415,400,325,518,139,300,127,374,11
1738047038.7363765,407,334,525,143,317,127,381,12
1738047038.796775,399,327,500,140,327,125,496,94
1738047038.8567078,407,330,494,127,332,121,403,11
1738047038.9181507,407,330,515,129,336,116,485,91
1738047038.9763408,407,335,510,139,340,116,483,103
1738047039.0360427,407,327,507,146,345,116,482,112
1738047039.096259,398,335,513,143,350,114,484,108
1738047039.1564214,399,333,486,143,357,112,533,314
1738047039.2160227,399,335,487,148,364,113,,
1738047039.2799468,400,333,494,161,373,122,534,330
1738047039.3400528,399,313,304,115,383,131,,
1738047039.4008288,400,263,580,61,393,134,489,92
1738047039.4602323,399,275,584,71,403,137,,
1738047039.520737,399,324,580,82,401,141,,
1738047039.5797832,398,324,570,92,401,143,534,333
1738047039.6400084,399,324,577,86,400,143,321,69
1738047039.7007813,399,326,578,82,403,144,534,315
1738047039.7621572,407,324,576,80,406,143,533,314
1738047039.8206666,399,322,586,78,411,140,534,330
1738047039.8804262,400,317,599,57,415,134,,
1738047039.9400985,399,314,597,68,418,132,534,315
1738047040.0000215,399,340,538,170,421,130,535,339
1738047040.0605679,398,341,543,164,424,128,,
1738047040.1205587,402,339,546,158,426,125,,
1738047040.1812673,403,339,545,154,428,124,534,331
1738047040.2400405,407,340,549,156,431,125,533,316
1738047040.3011737,398,341,550,159,434,127,,
1738047040.360511,398,341,553,161,438,128,534,315
1738047040.4208055,399,339,554,159,442,129,,
1738047040.4804745,398,334,558,157,447,128,534,332
1738047040.5411282,399,280,565,157,455,127,534,333
1738047040.6038654,398,338,569,154,462,127,533,314
1738047040.6640813,399,338,572,152,467,127,572,140
1738047040.7236516,399,338,574,149,469,128,,
1738047040.7847888,398,336,573,148,470,128,,
1738047040.8449104,397,340,578,143,475,126,,
1738047040.9049447,399,341,583,139,480,123,534,334
1738047040.9653466,398,341,585,135,483,122,534,317
1738047041.0244842,399,341,588,131,484,122,429,34
1738047041.0840838,397,341,590,134,486,121,533,333
1738047041.144637,399,341,590,140,484,122,,
1738047041.2048442,398,341,590,137,482,122,533,332
1738047041.2638783,399,341,594,137,483,120,526,185
1738047041.3246722,398,341,594,135,484,121,,
1738047041.384021,398,341,594,137,485,124,447,35
1738047041.4438846,398,341,590,138,483,121,565,71
1738047041.5041575,396,341,588,137,482,120,534,333
1738047041.5641549,398,342,589,137,480,122,534,334
1738047041.6240501,397,340,595,143,483,126,,
1738047041.6839345,397,263,595,146,486,128,427,86
1738047041.7440367,404,288,596,141,491,121,,
1738047041.8040059,450,282,598,409,483,123,573,340
1738047041.8682475,429,295,294,96,482,124,588,128
1738047041.9279437,355,267,274,97,481,114,,
1738047041.988297,287,232,239,104,487,100,,
1738047042.0485048,280,177,422,277,495,85,,
1738047042.108445,246,144,254,24,499,86,,
1738047042.1690943,262,149,256,24,502,132,444,25
1738047042.2281349,251,22,595,132,487,133,456,29
1738047042.2889159,255,24,596,130,488,129,,
1738047042.3481627,251,22,598,131,488,128,532,178
1738047042.4079316,251,21,600,132,488,128,,
1738047042.4677148,252,22,595,132,486,129,,
1738047042.5283694,249,23,594,133,485,130,,
1738047042.5878735,248,22,595,131,485,130,,
1738047042.647897,125,173,248,21,485,128,,
1738047042.7078583,327,202,256,17,492,81,,
1738047042.7686849,473,187,409,82,492,98,441,22
1738047042.827648,,,,,,,,
1738047042.8874786,,,,,,,,
1738047042.9476604,,,,,,,,
1738047043.007675,,,,,,,,
1738047043.067798,369,29,323,5,,,,
1738047043.1317046,346,37,271,13,,,,
1738047043.1917524,232,22,255,3,,,,
1738047043.2515244,,,,,,,,
1738047043.3120055,,,,,,,,
1738047043.3717303,,,,,,,,
1738047043.4317732,619,257,,,,,,
1738047043.4925008,604,265,595,132,527,134,559,63
1738047043.5515604,423,232,605,267,488,130,533,184
1738047043.611837,378,163,604,270,489,123,,
1738047043.6717758,362,133,604,271,488,128,459,27
1738047043.731671,263,182,604,271,487,131,473,30
1738047043.791682,235,188,603,274,488,127,,
1738047043.8518603,234,193,594,271,489,128,441,19
1738047043.9126782,213,194,581,259,489,127,,
1738047043.9721127,205,191,578,258,488,127,,
1738047044.0326524,197,194,577,258,489,129,452,21
1738047044.092582,197,196,573,260,490,125,,
1738047044.1538203,563,258,186,193,489,125,447,17
1738047044.2119925,548,254,172,188,489,123,,
1738047044.272021,516,252,136,205,489,120,,
1738047044.3320966,483,252,98,209,489,115,447,19
1738047044.3928432,474,252,247,37,489,108,,
1738047044.4591308,472,252,247,38,489,108,,
1738047044.5161407,472,252,247,38,488,111,553,58
1738047044.5767343,467,250,246,39,488,107,,
1738047044.6360776,458,249,247,38,489,107,467,25
1738047044.696418,442,251,246,39,489,102,443,16
1738047044.7559216,427,246,245,39,488,101,450,17
1738047044.8160052,421,247,244,41,488,101,456,18
1738047044.8762083,421,248,243,39,489,100,449,15
1738047044.9364402,420,248,243,40,489,98,,
1738047044.9966607,421,250,241,39,490,101,449,14
1738047045.0566084,421,250,240,37,490,101,458,16
1738047045.1170073,420,248,240,40,490,98,448,12
1738047045.1767535,419,251,239,36,491,98,451,11
1738047045.2365007,422,254,239,40,492,99,453,10
1738047045.295689,425,261,240,39,497,100,,
1738047045.3559053,427,270,245,40,495,103,,
1738047045.4160235,435,291,252,44,496,106,590,66
1738047045.475695,443,305,260,49,499,108,,
1738047045.537127,465,322,273,54,505,112,,
1738047045.596581,482,330,138,224,508,114,610,54
1738047045.6560917,484,329,288,63,514,115,,
1738047045.720268,483,328,144,224,518,116,,
1738047045.7814944,484,323,280,64,518,118,632,267
1738047045.8403356,487,328,142,225,518,118,447,46
1738047045.9003592,486,324,137,224,517,119,,
1738047045.9610286,481,319,267,52,517,119,577,200
1738047046.0202284,480,313,263,54,517,119,,
1738047046.080206,477,304,260,57,516,115,,
1738047046.142224,473,295,255,51,516,113,,
1738047046.200679,470,298,251,48,516,117,489,9
1738047046.260501,466,304,252,45,515,116,,
1738047046.3201804,450,309,255,50,514,116,467,17
1738047046.379984,411,314,259,53,512,116,,
1738047046.439976,358,316,259,56,510,156,461,23
1738047046.5004754,281,317,255,60,509,157,463,20
1738047046.5603318,215,315,252,61,508,159,457,23
1738047046.619776,170,312,247,57,506,163,484,26
1738047046.6806476,146,309,247,67,507,162,471,19
1738047046.7399704,137,309,243,63,507,160,471,18
1738047046.80008,138,311,242,64,506,162,474,18
1738047046.860056,139,311,242,73,504,159,255,303
1738047046.9203727,140,311,240,63,502,163,257,310
1738047046.9837284,140,312,241,61,501,166,254,309
1738047047.0446527,140,311,241,58,499,171,265,307
1738047047.1047165,140,310,244,64,498,175,257,303
1738047047.16412,140,309,243,66,496,179,256,307
1738047047.2258296,141,308,242,63,493,185,257,302
1738047047.2846723,140,308,241,67,491,191,260,308
1738047047.3449802,140,308,240,72,489,196,256,306
1738047047.4048707,140,308,238,64,488,198,558,276
1738047047.4639657,140,308,237,71,488,200,258,304
1738047047.5256855,140,309,237,70,488,203,264,304
1738047047.584153,140,309,235,70,487,205,257,307
1738047047.644084,140,309,234,87,485,199,571,286
1738047047.7043989,140,310,231,89,483,197,261,305
1738047047.762428,141,310,232,90,480,194,259,304
1738047047.8240767,141,310,233,95,472,191,261,306
1738047047.8841684,140,310,241,98,462,191,565,268
1738047047.9447756,154,274,244,98,457,194,565,266
1738047048.0043044,162,218,563,262,450,197,261,307
1738047048.0640287,147,222,254,94,441,199,556,257
1738047048.1256182,146,306,249,102,435,202,,
1738047048.185872,145,309,245,108,434,202,,
1738047048.244217,144,306,253,121,437,202,,
1738047048.308336,141,310,240,108,439,201,,
1738047048.3687105,145,308,290,39,440,198,278,304
1738047048.4286153,146,310,288,80,444,195,638,1
1738047048.488236,144,308,273,168,450,191,,
1738047048.5478547,144,309,286,171,456,189,637,1
1738047048.6094408,146,311,268,309,460,183,508,93
1738047048.6696067,140,311,288,235,478,99,344,288
1738047048.7287242,140,311,460,103,495,101,289,247
1738047048.7889671,140,311,475,130,487,127,,
1738047048.8491719,142,311,453,153,480,149,,
1738047048.9085648,141,311,425,172,476,176,,
1738047048.9683242,141,311,420,234,469,212,307,218
1738047049.0290132,141,311,412,218,469,212,,
1738047049.0893073,141,311,410,215,467,210,,
1738047049.1483765,141,310,414,232,468,221,,
1738047049.2088146,141,311,406,251,468,233,,
1738047049.268766,142,311,405,238,470,235,,
1738047049.328594,142,311,397,242,468,238,,
1738047049.388461,141,311,271,260,468,245,,
1738047049.4484854,141,311,271,246,470,251,308,248
1738047049.5084915,143,310,309,294,470,257,326,242
1738047049.5717926,141,311,264,262,469,259,316,250
1738047049.631885,141,310,264,260,467,260,315,249
1738047049.6923766,141,311,272,262,468,262,309,270
1738047049.7519538,141,311,270,263,467,264,,
1738047049.8117878,141,312,277,255,467,268,306,261
1738047049.8723948,142,311,301,270,455,283,464,239
1738047049.932531,140,312,270,269,466,273,,
1738047049.9919777,141,312,272,279,466,280,,
1738047050.0532641,142,311,272,273,466,285,313,279
1738047050.112358,142,312,276,258,464,288,,
1738047050.1727195,143,311,420,318,466,297,,
1738047050.2320712,142,311,418,319,461,303,,
1738047050.2921903,143,312,424,321,453,310,,
